ID,Nation,Importance,Title,Name,URL
1073,Canada,1,Canada Budget Balance YoY,budget balance,https://www.investing.com/economic-calendar/budget-balance-1073
1074,Indonesia,2,Indonesia Inflation MoM,indonesian inflation,https://www.investing.com/economic-calendar/indonesian-inflation-1074
1075,Philippines,1,Philippines Consumer Price Index (CPI) YoY,philippines cpi,https://www.investing.com/economic-calendar/philippines-cpi-1075
1078,Singapore,1,Singapore Industrial Production MoM,singaporean industrial production,https://www.investing.com/economic-calendar/singaporean-industrial-production-1078
1079,Singapore,1,Singapore Retail Sales MoM,singaporean retail sales,https://www.investing.com/economic-calendar/singaporean-retail-sales-1079
1081,China,1,China Outstanding Loan Growth YoY,chinese outstanding loan growth,https://www.investing.com/economic-calendar/chinese-outstanding-loan-growth-1081
1086,Hong Kong,1,Hong Kong Exports MoM,hong kong exports,https://www.investing.com/economic-calendar/hong-kong-exports-1086
1087,Hong Kong,1,Hong Kong Imports MoM,hong kong imports,https://www.investing.com/economic-calendar/hong-kong-imports-1087
1088,Hong Kong,1,Hong Kong Manufacturing Purchasing Managers Index (PMI),hong kong manufacturing pmi,https://www.investing.com/economic-calendar/hong-kong-manufacturing-pmi-1088
1089,Indonesia,2,Indonesia Interest Rate Decision,indonesia interest rate decision,https://www.investing.com/economic-calendar/indonesia-interest-rate-decision-1089
1090,Indonesia,1,Indonesia Consumer Confidence,indonesia consumer confidence,https://www.investing.com/economic-calendar/indonesia-consumer-confidence-1090
1091,Indonesia,2,Indonesia Core Inflation YoY,indonesia core inflation,https://www.investing.com/economic-calendar/indonesia-core-inflation-1091
1092,Indonesia,1,Indonesia Export Growth YoY,indonesia export growth,https://www.investing.com/economic-calendar/indonesia-export-growth-1092
1096,Indonesia,1,Indonesia Nikkei Manufacturing PMI,indonesia nikkei pmi,https://www.investing.com/economic-calendar/indonesia-nikkei-pmi-1096
1097,Indonesia,1,Indonesia Import Growth YoY,indonesia import growth,https://www.investing.com/economic-calendar/indonesia-import-growth-1097
1098,Indonesia,1,Indonesia M2 Money Supply YoY,indonesia m2 money supply,https://www.investing.com/economic-calendar/indonesia-m2-money-supply-1098
1099,Indonesia,1,Indonesia Motorbike Sales YoY,indonesia motorbike sales,https://www.investing.com/economic-calendar/indonesia-motorbike-sales-1099
1100,Indonesia,1,Indonesia Car Sales YoY,indonesia car sales,https://www.investing.com/economic-calendar/indonesia-car-sales-1100
1101,Malaysia,2,Malaysia Consumer Price Index (CPI) YoY,malaysian cpi,https://www.investing.com/economic-calendar/malaysian-cpi-1101
1103,Malaysia,1,Malaysia Exports YoY,malaysian exports,https://www.investing.com/economic-calendar/malaysian-exports-1103
1104,Malaysia,1,Malaysia Imports YoY,malaysian imports,https://www.investing.com/economic-calendar/malaysian-imports-1104
1105,Malaysia,1,Malaysia Money Supply YoY,malaysian money supply,https://www.investing.com/economic-calendar/malaysian-money-supply-1105
1107,Malaysia,1,Malaysia Foreign Exchange Reserves (USD),malaysian fx reserves usd,https://www.investing.com/economic-calendar/malaysian-fx-reserves-usd-1107
1108,Philippines,1,Philippines Core Consumer Price Index (CPI) YoY,philippines core cpi,https://www.investing.com/economic-calendar/philippines-core-cpi-1108
1109,Philippines,1,Philippines Exports YoY,philippines exports,https://www.investing.com/economic-calendar/philippines-exports-1109
1110,Philippines,1,Philippines Imports YoY,philippines imports,https://www.investing.com/economic-calendar/philippines-imports-1110
1112,Singapore,2,Singapore Consumer Price Index (CPI) YoY,singaporean cpi,https://www.investing.com/economic-calendar/singaporean-cpi-1112
1114,South Korea,1,South Korea Export Price Index YoY,south korean exports,https://www.investing.com/economic-calendar/south-korean-exports-1114
1115,South Korea,1,South Korea Import Price Index YoY,south korean import price index,https://www.investing.com/economic-calendar/south-korean-import-price-index-1115
1116,Taiwan,1,Taiwan Current Account USD,taiwanese current account usd,https://www.investing.com/economic-calendar/taiwanese-current-account-usd-1116
1117,Taiwan,2,Taiwan Interest Rate,taiwan interest rate decision,https://www.investing.com/economic-calendar/taiwan-interest-rate-decision-1117
1120,Taiwan,1,Taiwan Foreign Exchange Reserves (USD),taiwanese fx reserves usd,https://www.investing.com/economic-calendar/taiwanese-fx-reserves-usd-1120
1121,Taiwan,1,Taiwan Manufacturing Purchasing Managers Index (PMI),taiwanese manufacturing pmi,https://www.investing.com/economic-calendar/taiwanese-manufacturing-pmi-1121
1122,Taiwan,1,Taiwan M2 Money Supply,taiwanese m2 money supply,https://www.investing.com/economic-calendar/taiwanese-m2-money-supply-1122
1124,Qatar,1,Qatar Consumer Price Index (CPI) YoY,qatar cpi,https://www.investing.com/economic-calendar/qatar-cpi-1124
1125,Qatar,1,Qatar Consumer Price Index (CPI) MoM,qatar cpi,https://www.investing.com/economic-calendar/qatar-cpi-1125
1126,Qatar,1,Qatar M2 Money Supply YoY,qatar m2 money supply,https://www.investing.com/economic-calendar/qatar-m2-money-supply-1126
1127,Qatar,1,Qatar Gross Domestic Product (GDP) YoY,qatar gdp,https://www.investing.com/economic-calendar/qatar-gdp-1127
1128,Qatar,1,Qatar GDP,qatar gdp,https://www.investing.com/economic-calendar/qatar-gdp-1128
1134,United Kingdom,2,Bank of England (BoE) MPC Member Cunliffe Speaks,mpc member cunliffe speaks,https://www.investing.com/economic-calendar/mpc-member-cunliffe-speaks-1134
1142,Australia,2,Reserve Bank of Australia (RBA) Assist Governor Kent Speaks,rba assist gov kent speaks,https://www.investing.com/economic-calendar/rba-assist-gov-kent-speaks-1142
1143,Italy,1,Italy 7-Year Bond Auction,italian 7 year btp auction,https://www.investing.com/economic-calendar/italian-7-year-btp-auction-1143
1146,Brazil,1,Brazil Industrial Production MoM,brazilian industrial production,https://www.investing.com/economic-calendar/brazilian-industrial-production-1146
1148,Mexico,1,Mexico Industrial Production MoM,mexican industrial production,https://www.investing.com/economic-calendar/mexican-industrial-production-1148
1149,Mexico,2,Mexico Retail Sales MoM,mexican retail sales,https://www.investing.com/economic-calendar/mexican-retail-sales-1149
1150,Mexico,1,Mexico Economic Activity MoM,mexican economic activity,https://www.investing.com/economic-calendar/mexican-economic-activity-1150
1151,Colombia,1,Colombia Gross Domestic Product (GDP) QoQ,colombian gdp,https://www.investing.com/economic-calendar/colombian-gdp-1151
1152,Argentina,1,Argentina Consumer Price Index (CPI) YoY,argentinian cpi,https://www.investing.com/economic-calendar/argentinian-cpi-1152
1153,Canada,2,Bank of Canada (BoC) Business Outlook Survey,boc business outlook survey,https://www.investing.com/economic-calendar/boc-business-outlook-survey-1153
1154,Finland,1,Finland Gross Domestic Product (GDP) YoY,finnish gdp,https://www.investing.com/economic-calendar/finnish-gdp-1154
1164,Australia,2,Australia Producer Price Index (PPI) YoY,ppi,https://www.investing.com/economic-calendar/ppi-1164
1165,Brazil,2,Brazil Consumer Price Index (CPI) MoM,brazilian cpi,https://www.investing.com/economic-calendar/brazilian-cpi-1165
1166,Czech Republic,1,Czech Republic Consumer Price Index (CPI) YoY,czech cpi,https://www.investing.com/economic-calendar/czech-cpi-1166
1168,Estonia,1,Estonia Industrial Production YoY,estonian industrial production,https://www.investing.com/economic-calendar/estonian-industrial-production-1168
1169,Estonia,1,Estonia Producer Price Index (PPI) YoY,estonian ppi,https://www.investing.com/economic-calendar/estonian-ppi-1169
1170,Estonia,1,Estonia Retail Sales YoY,estonian retail sales,https://www.investing.com/economic-calendar/estonian-retail-sales-1170
1171,Germany,1,Germany Wholesale Price Index (WPI) YoY,german wpi,https://www.investing.com/economic-calendar/german-wpi-1171
1173,Ireland,1,Ireland Retail Sales YoY,irish retail sales,https://www.investing.com/economic-calendar/irish-retail-sales-1173
1174,Italy,1,Italy Industrial Sales YoY,italian industrial sales,https://www.investing.com/economic-calendar/italian-industrial-sales-1174
1176,Mexico,1,Mexico Private Spending YoY,mexican private spending,https://www.investing.com/economic-calendar/mexican-private-spending-1176
1177,New Zealand,2,New Zealand Current Account YoY,current account,https://www.investing.com/economic-calendar/current-account-1177
1179,Norway,1,Norway Consumer Price Index (CPI) YoY,norwegian cpi,https://www.investing.com/economic-calendar/norwegian-cpi-1179
1180,Russia,2,Russian Federation Consumer Price Index (CPI) YoY,russian cpi,https://www.investing.com/economic-calendar/russian-cpi-1180
1181,Slovakia,1,Slovakia Consumer Price Index (CPI) YoY,slovak cpi,https://www.investing.com/economic-calendar/slovak-cpi-1181
1182,South Africa,1,South Africa Consumer Price Index (CPI) YoY,south african cpi,https://www.investing.com/economic-calendar/south-african-cpi-1182
1184,South Africa,1,South Africa Producer Price Index (PPI) YoY,south african ppi,https://www.investing.com/economic-calendar/south-african-ppi-1184
1185,Sweden,2,Sweden Consumer Price Index (CPI) MoM,swedish cpi,https://www.investing.com/economic-calendar/swedish-cpi-1185
1186,Sweden,2,Sweden Gross Domestic Product (GDP) YoY,swedish gdp,https://www.investing.com/economic-calendar/swedish-gdp-1186
1188,Sweden,1,Sweden Producer Price Index (PPI) YoY,swedish ppi,https://www.investing.com/economic-calendar/swedish-ppi-1188
1189,Sweden,1,Sweden Retail Sales YoY,swedish retail sales,https://www.investing.com/economic-calendar/swedish-retail-sales-1189
1190,Austria,1,Austria Producer Price Index (PPI) YoY,austrian ppi,https://www.investing.com/economic-calendar/austrian-ppi-1190
1193,Bahrain,1,Bahrain CPI,bahrain cpi,https://www.investing.com/economic-calendar/bahrain-cpi-1193
1194,Bahrain,1,Bahrain CPI,bahrain cpi,https://www.investing.com/economic-calendar/bahrain-cpi-1194
1195,Botswana,1,Botswana Consumer Price Index (CPI) MoM,botswana cpi,https://www.investing.com/economic-calendar/botswana-cpi-1195
1196,Botswana,1,Botswana Consumer Price Index (CPI) YoY,botswana cpi,https://www.investing.com/economic-calendar/botswana-cpi-1196
1197,Colombia,1,Colombia Consumer Price Index (CPI) MoM,colombian cpi,https://www.investing.com/economic-calendar/colombian-cpi-1197
1199,Iceland,1,Iceland Consumer Price Index (CPI) MoM,iceland cpi,https://www.investing.com/economic-calendar/iceland-cpi-1199
1200,Iceland,1,Iceland Consumer Price Index (CPI) YoY,iceland cpi,https://www.investing.com/economic-calendar/iceland-cpi-1200
1201,Kenya,1,Kenya Consumer Price Index (CPI) YoY,kenya cpi 12 month,https://www.investing.com/economic-calendar/kenya-cpi-12-month-1201
1202,Kuwait,1,Kuwait Consumer Price Index (CPI) YoY,kuwait cpi,https://www.investing.com/economic-calendar/kuwait-cpi-1202
1203,Kuwait,1,Kuwait Consumer Price Index (CPI) MoM,kuwait cpi,https://www.investing.com/economic-calendar/kuwait-cpi-1203
1204,Lithuania,1,Lithuania Consumer Price Index (CPI) MoM,lithuania cpi,https://www.investing.com/economic-calendar/lithuania-cpi-1204
1205,Lithuania,1,Lithuania Consumer Price Index (CPI) YoY,lithuania cpi,https://www.investing.com/economic-calendar/lithuania-cpi-1205
1207,Namibia,1,Namibia Consumer Price Index (CPI) MoM,namibia cpi,https://www.investing.com/economic-calendar/namibia-cpi-1207
1208,Namibia,1,Namibia Consumer Price Index (CPI) YoY,namibia cpi,https://www.investing.com/economic-calendar/namibia-cpi-1208
1209,Nigeria,1,Nigeria Consumer Price Index (CPI) YoY,nigeria cpi,https://www.investing.com/economic-calendar/nigeria-cpi-1209
1210,Oman,1,Oman Consumer Price Index (CPI) YoY,oman cpi,https://www.investing.com/economic-calendar/oman-cpi-1210
1211,Oman,1,Oman CPI,oman cpi,https://www.investing.com/economic-calendar/oman-cpi-1211
1212,Romania,1,Romania Consumer Price Index (CPI) YoY,romania cpi,https://www.investing.com/economic-calendar/romania-cpi-1212
1213,Sweden,1,Sweden Consumer Price Index at Constant Interest Rates (CPIF) MoM,swedish cpif,https://www.investing.com/economic-calendar/swedish-cpif-1213
1214,Sweden,1,Sweden Consumer Price Index at Constant Interest Rates (CPIF) YoY,swedish cpif,https://www.investing.com/economic-calendar/swedish-cpif-1214
1215,Uganda,1,Uganda Consumer Price Index (CPI) YoY,uganda cpi,https://www.investing.com/economic-calendar/uganda-cpi-1215
1216,Zambia,1,Zambia Consumer Price Index (CPI) MoM,zambia cpi,https://www.investing.com/economic-calendar/zambia-cpi-1216
1217,Zambia,1,Zambia Consumer Price Index (CPI) YoY,zambia cpi,https://www.investing.com/economic-calendar/zambia-cpi-1217
1219,Egypt,1,Egypt Core Consumer Price Index (CPI) YoY,egypt core cpi,https://www.investing.com/economic-calendar/egypt-core-cpi-1219
1222,Poland,1,Poland Core Consumer Price Index (CPI) YoY,polish core cpi,https://www.investing.com/economic-calendar/polish-core-cpi-1222
1223,South Africa,2,South Africa Core Consumer Price Index (CPI) MoM,south african core cpi,https://www.investing.com/economic-calendar/south-african-core-cpi-1223
1224,South Africa,1,South Africa Core Consumer Price Index (CPI) YoY,south african core cpi,https://www.investing.com/economic-calendar/south-african-core-cpi-1224
1225,Thailand,1,Thailand Core Consumer Price Index (CPI) YoY,thai core cpi,https://www.investing.com/economic-calendar/thai-core-cpi-1225
1226,United States,1,United States Core Consumer Price Index (CPI) Index,core cpi index,https://www.investing.com/economic-calendar/core-cpi-index-1226
1227,Argentina,1,Argentina Budget Balance,argentinian primary budget balance,https://www.investing.com/economic-calendar/argentinian-primary-budget-balance-1227
1228,Brazil,1,Brazil Budget Balance,brazilian nominal budget balance,https://www.investing.com/economic-calendar/brazilian-nominal-budget-balance-1228
1229,Czech Republic,1,Czech Republic Budget Balance,czech budget balance,https://www.investing.com/economic-calendar/czech-budget-balance-1229
1232,Oman,1,Oman Budget Balance,oman budget balance,https://www.investing.com/economic-calendar/oman-budget-balance-1232
1233,Philippines,1,Philippines Budget Balance,philippines budget balance,https://www.investing.com/economic-calendar/philippines-budget-balance-1233
1236,Argentina,1,Argentina Current Account (USD),argentinian current account (usd),https://www.investing.com/economic-calendar/argentinian-current-account-(usd)-1236
1237,Egypt,1,Egypt Current Account (USD),egypt current account (usd),https://www.investing.com/economic-calendar/egypt-current-account-(usd)-1237
1239,Thailand,1,Thailand Current account (USD),thai current account (usd),https://www.investing.com/economic-calendar/thai-current-account-(usd)-1239
1240,Türkiye,1,Turkey Current Account (USD),turkish current account (usd),https://www.investing.com/economic-calendar/turkish-current-account-(usd)-1240
1241,Ukraine,1,Ukraine Current Account (USD),ukraine current account (usd),https://www.investing.com/economic-calendar/ukraine-current-account-(usd)-1241
1243,Czech Republic,1,Czech Republic Current Account,czech current account,https://www.investing.com/economic-calendar/czech-current-account-1243
1244,Lithuania,1,Lithuania Current Account,lithuania current account,https://www.investing.com/economic-calendar/lithuania-current-account-1244
1248,Bahrain,1,Bahrain Gross Domestic Product (GDP) YoY,bahrain gdp,https://www.investing.com/economic-calendar/bahrain-gdp-1248
1249,Bahrain,1,Bahrain Gross Domestic Product (GDP) QoQ,bahrain gdp,https://www.investing.com/economic-calendar/bahrain-gdp-1249
1250,Botswana,1,Botswana GDP,botswana gdp,https://www.investing.com/economic-calendar/botswana-gdp-1250
1251,Czech Republic,1,Czech Republic Gross Domestic Product (GDP) YoY,czech gdp,https://www.investing.com/economic-calendar/czech-gdp-1251
1255,Namibia,1,Namibia Gross Domestic Product (GDP) YoY,namibia gdp,https://www.investing.com/economic-calendar/namibia-gdp-1255
1257,Norway,1,Norway Gross Domestic Product (GDP) Mainland QoQ,norwegian mainland gdp growth,https://www.investing.com/economic-calendar/norwegian-mainland-gdp-growth-1257
1258,Romania,1,Romania Gross Domestic Product (GDP) YoY,romania gdp,https://www.investing.com/economic-calendar/romania-gdp-1258
1259,Thailand,1,Thailand Gross Domestic Product (GDP) QoQ,thai gdp growth,https://www.investing.com/economic-calendar/thai-gdp-growth-1259
1263,Lithuania,1,Lithuania Industrial Production YoY,lithuania industrial production,https://www.investing.com/economic-calendar/lithuania-industrial-production-1263
1265,Lithuania,1,Lithuania Industrial Production MoM,lithuania industrial production,https://www.investing.com/economic-calendar/lithuania-industrial-production-1265
1266,Romania,1,Romania Industrial Production MoM,romania industrial production,https://www.investing.com/economic-calendar/romania-industrial-production-1266
1267,Botswana,1,Botswana Interest Rate Decision,botswana interest rate decision,https://www.investing.com/economic-calendar/botswana-interest-rate-decision-1267
1271,Mauritius,1,Mauritius Interest Rate Decision,mauritius interest rate decision,https://www.investing.com/economic-calendar/mauritius-interest-rate-decision-1271
1272,Namibia,1,Namibia Interest Rate Decision,namibia interest rate decision,https://www.investing.com/economic-calendar/namibia-interest-rate-decision-1272
1273,Nigeria,1,Nigeria Interest Rate Decision,nigeria interest rate decision,https://www.investing.com/economic-calendar/nigeria-interest-rate-decision-1273
1274,Romania,1,Romania Interest Rate Decision,romania interest rate decision,https://www.investing.com/economic-calendar/romania-interest-rate-decision-1274
1275,Uganda,1,Uganda Interest Rate Decision,uganda interest rate decision,https://www.investing.com/economic-calendar/uganda-interest-rate-decision-1275
1276,Zambia,1,Zambia Interest Rate Decision,zambia interest rate decision,https://www.investing.com/economic-calendar/zambia-interest-rate-decision-1276
1277,Czech Republic,1,Czech Republic Producer Price Index (PPI) MoM,czech ppi,https://www.investing.com/economic-calendar/czech-ppi-1277
1278,Czech Republic,1,Czech Republic Producer Price Index (PPI) YoY,czech ppi,https://www.investing.com/economic-calendar/czech-ppi-1278
1279,Hungary,1,Hungary Producer Price Index (PPI) YoY,hungarian ppi,https://www.investing.com/economic-calendar/hungarian-ppi-1279
1280,Lithuania,1,Lithuania Producer Price Index (PPI) MoM,lithuania ppi,https://www.investing.com/economic-calendar/lithuania-ppi-1280
1281,Lithuania,1,Lithuania Producer Price Index (PPI) YoY,lithuania ppi,https://www.investing.com/economic-calendar/lithuania-ppi-1281
1282,Romania,1,Romania Producer Price Index (PPI) YoY,romania ppi,https://www.investing.com/economic-calendar/romania-ppi-1282
1284,Colombia,1,Colombia Retail Sales MoM,colombian retail sales,https://www.investing.com/economic-calendar/colombian-retail-sales-1284
1285,Lithuania,1,Lithuania Retail Sales MoM,lithuania retail sales,https://www.investing.com/economic-calendar/lithuania-retail-sales-1285
1286,Lithuania,1,Lithuania Retail Sales YoY,lithuania retail sales,https://www.investing.com/economic-calendar/lithuania-retail-sales-1286
1287,United States,1,United States House Price Index (HPI),monthly home price index,https://www.investing.com/economic-calendar/monthly-home-price-index-1287
1290,Norway,1,Norway House Price Index (HPI) YoY,norwegian housing prices,https://www.investing.com/economic-calendar/norwegian-housing-prices-1290
1291,South Korea,1,South Korea Imports YoY,south korean import growth,https://www.investing.com/economic-calendar/south-korean-import-growth-1291
1292,Colombia,1,Colombia Imports YoY,colombian imports,https://www.investing.com/economic-calendar/colombian-imports-1292
1294,Thailand,1,Thailand Imports YoY,thai imports,https://www.investing.com/economic-calendar/thai-imports-1294
1295,Bahrain,1,Bahrain M2 Money Supply,bahrain m2 money supply,https://www.investing.com/economic-calendar/bahrain-m2-money-supply-1295
1298,Kuwait,1,Kuwait M2 Money Supply YoY,kuwait m2 money supply,https://www.investing.com/economic-calendar/kuwait-m2-money-supply-1298
1299,Oman,1,Oman M2 Money Supply YoY,oman m2 money supply,https://www.investing.com/economic-calendar/oman-m2-money-supply-1299
1301,South Africa,1,South Africa M3 Money Supply YoY,south african m3 money supply,https://www.investing.com/economic-calendar/south-african-m3-money-supply-1301
1303,Mexico,1,Mexico Manufacturing Purchasing Managers Index (PMI),mexican manufacturing pmi,https://www.investing.com/economic-calendar/mexican-manufacturing-pmi-1303
1304,Poland,1,Poland Manufacturing Purchasing Managers Index (PMI),polish manufacturing pmi,https://www.investing.com/economic-calendar/polish-manufacturing-pmi-1304
1305,Türkiye,1,Turkey Manufacturing Purchasing Managers Index (PMI),turkish manufacturing pmi,https://www.investing.com/economic-calendar/turkish-manufacturing-pmi-1305
1306,South Africa,1,South Africa Manufacturing Production MoM,south african manufacturing production,https://www.investing.com/economic-calendar/south-african-manufacturing-production-1306
1307,United States,1,United States Manufacturing Production MoM,manufacturing output,https://www.investing.com/economic-calendar/manufacturing-output-1307
1308,Norway,1,Norway Unemployment Rate n.s.a.,"norwegian registered unemployment, n.s.a","https://www.investing.com/economic-calendar/norwegian-registered-unemployment,-n.s.a-1308"
1309,Colombia,1,Colombia Unemployment Rate,colombian unemployment rate,https://www.investing.com/economic-calendar/colombian-unemployment-rate-1309
1310,Mexico,1,Mexico Unemployment Rate,mexican unemployment rate,https://www.investing.com/economic-calendar/mexican-unemployment-rate-1310
1311,Sweden,1,Sweden Registered Unemployment Rate,swedish registered unemployment rate,https://www.investing.com/economic-calendar/swedish-registered-unemployment-rate-1311
1312,Mexico,1,Mexico Consumer Confidence,mexican consumer confidence,https://www.investing.com/economic-calendar/mexican-consumer-confidence-1312
1313,Norway,1,Norway Consumer Confidence,norwegian consumer confidence,https://www.investing.com/economic-calendar/norwegian-consumer-confidence-1313
1314,Sweden,1,Sweden Consumer Confidence,swedish consumer confidence,https://www.investing.com/economic-calendar/swedish-consumer-confidence-1314
1315,United States,1,United States Corporate Profits QoQ,corporate profits,https://www.investing.com/economic-calendar/corporate-profits-1315
1316,South Korea,1,South Korea Exports YoY,south korean export growth,https://www.investing.com/economic-calendar/south-korean-export-growth-1316
1317,Taiwan,1,Taiwan Export Orders YoY,taiwanese export orders,https://www.investing.com/economic-calendar/taiwanese-export-orders-1317
1318,Colombia,1,Colombia Exports YoY,colombian exports,https://www.investing.com/economic-calendar/colombian-exports-1318
1320,Thailand,1,Thailand Exports YoY,thai exports,https://www.investing.com/economic-calendar/thai-exports-1320
1324,Nigeria,1,Nigeria Foreign Exchange Reserves (USD),nigeria foreign reserves (usd),https://www.investing.com/economic-calendar/nigeria-foreign-reserves-(usd)-1324
1326,Thailand,1,Thailand Foreign Exchange Reserves (USD),thai forex reserves (usd),https://www.investing.com/economic-calendar/thai-forex-reserves-(usd)-1326
1332,South Africa,1,South Africa Total Vehicle Sales YoY,south african total new vehicle sales,https://www.investing.com/economic-calendar/south-african-total-new-vehicle-sales-1332
1333,South Africa,1,South Africa Total Vehicle Sales,south african total new vehicle sales,https://www.investing.com/economic-calendar/south-african-total-new-vehicle-sales-1333
1334,United States,1,United States S&P/Case-Shiller HPI Composite - 20 s.a. MoM,s p cs hpi composite   20 s.a.,https://www.investing.com/economic-calendar/s-p-cs-hpi-composite---20-s.a.-1334
1335,Belgium,1,Belgium Consumer Price Index (CPI) YoY,belgian cpi,https://www.investing.com/economic-calendar/belgian-cpi-1335
1336,United States,2,U.S. Federal Reserve (Fed) Member Mester Speaks,fomc member mester speaks,https://www.investing.com/economic-calendar/fomc-member-mester-speaks-1336
1338,Indonesia,1,Indonesia Balance of Payments (EUR),indonesian balance of payments (eur),https://www.investing.com/economic-calendar/indonesian-balance-of-payments-(eur)-1338
1340,Taiwan,1,Taiwan Balance of Payments (USD),taiwanese balance of payments (usd),https://www.investing.com/economic-calendar/taiwanese-balance-of-payments-(usd)-1340
1342,Brazil,1,Brazil Budget Surplus,brazilian primary budget surplus,https://www.investing.com/economic-calendar/brazilian-primary-budget-surplus-1342
1344,Türkiye,1,Turkey Central Government Debt Stock,turkish central government debt stock,https://www.investing.com/economic-calendar/turkish-central-government-debt-stock-1344
1348,Indonesia,1,Indonesia Current Account % of Gross Domestic Product (GDP),indonesian current account  of gdp,https://www.investing.com/economic-calendar/indonesian-current-account--of-gdp-1348
1350,New Zealand,1,New Zealand Current Account % of Gross Domestic Product (GDP),current account balance gdp,https://www.investing.com/economic-calendar/current-account-balance-gdp-1350
1353,Hungary,1,Hungary Current Account (EUR) QoQ,hungarian current account balance (eur),https://www.investing.com/economic-calendar/hungarian-current-account-balance-(eur)-1353
1354,Thailand,1,Thailand Custom-Based Export Data,thai custom based export data,https://www.investing.com/economic-calendar/thai-custom-based-export-data-1354
1355,Thailand,1,Thailand Custom-Based Import Data,thai custom based import data,https://www.investing.com/economic-calendar/thai-custom-based-import-data-1355
1356,Thailand,1,Thailand Custom-Based Trade Data (USD),thai custom based trade data (usd),https://www.investing.com/economic-calendar/thai-custom-based-trade-data-(usd)-1356
1357,Estonia,1,Estonia Current Account % of Gross Domestic Product (GDP),estonian current account,https://www.investing.com/economic-calendar/estonian-current-account-1357
1359,India,1,India Federal Fiscal Deficit,indian federal fiscal deficit,https://www.investing.com/economic-calendar/indian-federal-fiscal-deficit-1359
1360,Brazil,1,Brazil Federal Tax Revenue,brazilian federal tax revenue,https://www.investing.com/economic-calendar/brazilian-federal-tax-revenue-1360
1361,Finland,1,Finland Current Account,finnish current account,https://www.investing.com/economic-calendar/finnish-current-account-1361
1362,Mexico,1,Mexico Fiscal Balance,mexican fiscal balance,https://www.investing.com/economic-calendar/mexican-fiscal-balance-1362
1364,Czech Republic,1,Czech Republic Foreign Debt (EUR),czech foreign debt (eur),https://www.investing.com/economic-calendar/czech-foreign-debt-(eur)-1364
1367,Czech Republic,1,Czech Republic Foreign Exchange Reserves (EUR),czech fx reserves (eur),https://www.investing.com/economic-calendar/czech-fx-reserves-(eur)-1367
1368,Germany,1,Germany Exports MoM,german exports,https://www.investing.com/economic-calendar/german-exports-1368
1369,Germany,1,Germany Imports MoM,german imports,https://www.investing.com/economic-calendar/german-imports-1369
1372,Greece,1,Greece Current Account YoY,greek cbank current account,https://www.investing.com/economic-calendar/greek-cbank-current-account-1372
1375,Italy,1,Italy Public Deficit,italian istat public deficit gdp,https://www.investing.com/economic-calendar/italian-istat-public-deficit-gdp-1375
1377,Latvia,1,Latvia Trade Balance,latvia trade balance,https://www.investing.com/economic-calendar/latvia-trade-balance-1377
1382,Singapore,1,Singapore Non-Oil Exports MoM,singapore non oil exports,https://www.investing.com/economic-calendar/singapore-non-oil-exports-1382
1383,Singapore,1,Singapore Non-Oil Exports YoY,singapore non oil exports,https://www.investing.com/economic-calendar/singapore-non-oil-exports-1383
1385,Slovakia,1,Slovakia Current Account,slovak current account balance,https://www.investing.com/economic-calendar/slovak-current-account-balance-1385
1389,Hungary,1,Hungary Trade Balance (EUR) MoM,hungarian trade balance (eur),https://www.investing.com/economic-calendar/hungarian-trade-balance-(eur)-1389
1390,Romania,1,Romania Trade Balance (EUR),romania trade balance (eur),https://www.investing.com/economic-calendar/romania-trade-balance-(eur)-1390
1391,Colombia,1,Colombia Trade Balance (USD),colombian trade balance (usd),https://www.investing.com/economic-calendar/colombian-trade-balance-(usd)-1391
1393,Mexico,1,Mexico Trade Balance (USD),mexican trade balance (usd),https://www.investing.com/economic-calendar/mexican-trade-balance-(usd)-1393
1394,Ukraine,1,Ukraine Trade Balance YTD (USD),ukraine trade balance ytd (usd),https://www.investing.com/economic-calendar/ukraine-trade-balance-ytd-(usd)-1394
1396,Indonesia,1,Indonesia Deposit Facility Rate,indonesian deposit facility rate,https://www.investing.com/economic-calendar/indonesian-deposit-facility-rate-1396
1397,Indonesia,1,Indonesia Lending Facility Rate,indonesian lending facility rate,https://www.investing.com/economic-calendar/indonesian-lending-facility-rate-1397
1398,Norway,1,Norway Central Bank Currency Purchase,norwegian central bank currency purchase,https://www.investing.com/economic-calendar/norwegian-central-bank-currency-purchase-1398
1399,Thailand,1,Thailand Currency Swaps (USD),thai currency swaps (usd),https://www.investing.com/economic-calendar/thai-currency-swaps-(usd)-1399
1407,New Zealand,1,Reserve Bank of New Zealand (RBNZ) Offshore Holdings,rbnz offshore holdings,https://www.investing.com/economic-calendar/rbnz-offshore-holdings-1407
1409,Brazil,1,Brazil Long Term Interest Rate TJLP,brazil long term interest rate tjlp,https://www.investing.com/economic-calendar/brazil-long-term-interest-rate-tjlp-1409
1410,South Africa,1,South Africa Business Confidence,south african business confidence,https://www.investing.com/economic-calendar/south-african-business-confidence-1410
1412,Finland,1,Finland Consumer Confidence,finnish consumer confidence,https://www.investing.com/economic-calendar/finnish-consumer-confidence-1412
1413,Finland,1,Finland Industrial Confidence,finnish industry confidence,https://www.investing.com/economic-calendar/finnish-industry-confidence-1413
1414,Norway,1,Norway Industrial Confidence,norwegian industrial confidence,https://www.investing.com/economic-calendar/norwegian-industrial-confidence-1414
